time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_input_reshape.count,time_stats.attn_kv_cache_save.min,time_stats.attn_kv_cache_save.max,time_stats.attn_kv_cache_save.mean,time_stats.attn_kv_cache_save.median,time_stats.attn_kv_cache_save.std,time_stats.attn_kv_cache_save.count,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_prefill.count,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,time_stats.attn_decode.count,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,time_stats.attn_output_reshape.count,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend,is_mixed_batch,mode,seq_lens,total_tokens,max_seq_len,min_seq_len,avg_seq_len,equal_seq_len,seq_len_variance,seq_len_std,seq_len_cv,is_chunked_prefill_sample,chunk_start_token,chunk_end_token,total_prefill_tokens,profiling_precision,measurement_type,model_arch,model_architecture_profile,quant_signature,is_true_mixed_batch
0.0,0.0,0.0,0.0,0.0,1,0.009118000000000001,0.009118000000000001,0.009118000000000001,0.009118000000000001,0.0,1,0.08821300000000001,0.08821300000000001,0.08821300000000001,0.08821300000000001,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,1,96,0,True,TORCH_SDPA,False,even,[96],96,96,96,96.0,96,0.0,0.0,0.0,False,0,96,96,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009278000000000002,0.009278000000000002,0.009278000000000002,0.009278000000000002,0.0,1,0.095173,0.095173,0.095173,0.095173,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,1,128,0,True,TORCH_SDPA,False,even,[128],128,128,128,128.0,128,0.0,0.0,0.0,False,0,128,128,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.014758,0.014758,0.014758,0.014758,0.0,1,0.14693300000000004,0.14693300000000004,0.14693300000000004,0.14693300000000004,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,1,160,0,True,TORCH_SDPA,False,even,[160],160,160,160,160.0,160,0.0,0.0,0.0,False,0,160,160,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009158000000000001,0.009158000000000001,0.009158000000000001,0.009158000000000001,0.0,1,0.12481300000000001,0.12481300000000001,0.12481300000000001,0.12481300000000001,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,1,192,0,True,TORCH_SDPA,False,even,[192],192,192,192,192.0,192,0.0,0.0,0.0,False,0,192,192,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009318000000000002,0.009318000000000002,0.009318000000000002,0.009318000000000002,0.0,1,0.136573,0.136573,0.136573,0.136573,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,1,224,0,True,TORCH_SDPA,False,even,[224],224,224,224,224.0,224,0.0,0.0,0.0,False,0,224,224,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.004638,0.004638,0.004638,0.004638,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.008997,0.008997,0.008997,0.008997,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,1,0,0,False,TORCH_SDPA,False,even,[1],1,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.006838,0.006838,0.006838,0.006838,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.016755000000000003,0.016755000000000003,0.016755000000000003,0.016755000000000003,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,2,0,0,False,TORCH_SDPA,False,even,"[1, 1]",2,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.007838,0.007838,0.007838,0.007838,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.017915,0.017915,0.017915,0.017915,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,4,0,0,False,TORCH_SDPA,False,even,"[1, 1, 1, 1]",4,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.007678,0.007678,0.007678,0.007678,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.019115000000000004,0.019115000000000004,0.019115000000000004,0.019115000000000004,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,6,0,0,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1]",6,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.008198,0.008198,0.008198,0.008198,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.018795000000000003,0.018795000000000003,0.018795000000000003,0.018795000000000003,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,8,0,0,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1]",8,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009478,0.009478,0.009478,0.009478,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.019195,0.019195,0.019195,0.019195,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,12,0,0,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",12,1,1,1.0,3,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009278000000000002,0.009278000000000002,0.009278000000000002,0.009278000000000002,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.018835,0.018835,0.018835,0.018835,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,16,0,0,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",16,1,1,1.0,4,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.004598,0.004598,0.004598,0.004598,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.014316,0.014316,0.014316,0.014316,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,1,0,8,False,TORCH_SDPA,False,even,[1],1,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.006998000000000001,0.006998000000000001,0.006998000000000001,0.006998000000000001,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.018355,0.018355,0.018355,0.018355,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,2,0,8,False,TORCH_SDPA,False,even,"[1, 1]",2,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.007718,0.007718,0.007718,0.007718,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.018995,0.018995,0.018995,0.018995,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,4,0,8,False,TORCH_SDPA,False,even,"[1, 1, 1, 1]",4,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.007918,0.007918,0.007918,0.007918,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.019475000000000003,0.019475000000000003,0.019475000000000003,0.019475000000000003,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,6,0,8,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1]",6,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.008317999999999999,0.008317999999999999,0.008317999999999999,0.008317999999999999,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.019715,0.019715,0.019715,0.019715,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,8,0,8,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1]",8,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009558,0.009558,0.009558,0.009558,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.020035,0.020035,0.020035,0.020035,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,12,0,8,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",12,1,1,1.0,3,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009318000000000002,0.009318000000000002,0.009318000000000002,0.009318000000000002,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.019795,0.019795,0.019795,0.019795,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,16,0,8,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",16,1,1,1.0,4,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.004598,0.004598,0.004598,0.004598,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.016117,0.016117,0.016117,0.016117,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,1,0,16,False,TORCH_SDPA,False,even,[1],1,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.006958000000000001,0.006958000000000001,0.006958000000000001,0.006958000000000001,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.018995,0.018995,0.018995,0.018995,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,2,0,16,False,TORCH_SDPA,False,even,"[1, 1]",2,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.007718,0.007718,0.007718,0.007718,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.019395000000000003,0.019395000000000003,0.019395000000000003,0.019395000000000003,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,4,0,16,False,TORCH_SDPA,False,even,"[1, 1, 1, 1]",4,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.007478,0.007478,0.007478,0.007478,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.020595,0.020595,0.020595,0.020595,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,6,0,16,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1]",6,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.008118,0.008118,0.008118,0.008118,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.020635,0.020635,0.020635,0.020635,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,8,0,16,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1]",8,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009638,0.009638,0.009638,0.009638,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.020755,0.020755,0.020755,0.020755,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,12,0,16,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",12,1,1,1.0,3,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009478000000000002,0.009478000000000002,0.009478000000000002,0.009478000000000002,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.036114999999999994,0.036114999999999994,0.036114999999999994,0.036114999999999994,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,16,0,16,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",16,1,1,1.0,4,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.004718,0.004718,0.004718,0.004718,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.015397,0.015397,0.015397,0.015397,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,1,0,24,False,TORCH_SDPA,False,even,[1],1,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.007038,0.007038,0.007038,0.007038,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.019155000000000002,0.019155000000000002,0.019155000000000002,0.019155000000000002,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,2,0,24,False,TORCH_SDPA,False,even,"[1, 1]",2,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.007798,0.007798,0.007798,0.007798,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.019715,0.019715,0.019715,0.019715,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,4,0,24,False,TORCH_SDPA,False,even,"[1, 1, 1, 1]",4,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.007878,0.007878,0.007878,0.007878,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.020794999999999998,0.020794999999999998,0.020794999999999998,0.020794999999999998,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,6,0,24,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1]",6,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.008358,0.008358,0.008358,0.008358,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.021195000000000002,0.021195000000000002,0.021195000000000002,0.021195000000000002,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,8,0,24,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1]",8,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009358,0.009358,0.009358,0.009358,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.021195000000000002,0.021195000000000002,0.021195000000000002,0.021195000000000002,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,12,0,24,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",12,1,1,1.0,3,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009478000000000002,0.009478000000000002,0.009478000000000002,0.009478000000000002,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.021035,0.021035,0.021035,0.021035,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,16,0,24,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",16,1,1,1.0,4,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.004438000000000001,0.004438000000000001,0.004438000000000001,0.004438000000000001,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.016637000000000002,0.016637000000000002,0.016637000000000002,0.016637000000000002,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,1,0,32,False,TORCH_SDPA,False,even,[1],1,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.006878,0.006878,0.006878,0.006878,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.019434999999999997,0.019434999999999997,0.019434999999999997,0.019434999999999997,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,2,0,32,False,TORCH_SDPA,False,even,"[1, 1]",2,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.007718,0.007718,0.007718,0.007718,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.020235,0.020235,0.020235,0.020235,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,4,0,32,False,TORCH_SDPA,False,even,"[1, 1, 1, 1]",4,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.007918,0.007918,0.007918,0.007918,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.021314999999999997,0.021314999999999997,0.021314999999999997,0.021314999999999997,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,6,0,32,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1]",6,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.008398,0.008398,0.008398,0.008398,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.021555,0.021555,0.021555,0.021555,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,8,0,32,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1]",8,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009518,0.009518,0.009518,0.009518,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.021395,0.021395,0.021395,0.021395,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,12,0,32,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",12,1,1,1.0,3,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009438,0.009438,0.009438,0.009438,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.022035,0.022035,0.022035,0.022035,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,16,0,32,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",16,1,1,1.0,4,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.004598,0.004598,0.004598,0.004598,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.016436999999999997,0.016436999999999997,0.016436999999999997,0.016436999999999997,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,1,0,48,False,TORCH_SDPA,False,even,[1],1,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.006798,0.006798,0.006798,0.006798,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.019475000000000003,0.019475000000000003,0.019475000000000003,0.019475000000000003,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,2,0,48,False,TORCH_SDPA,False,even,"[1, 1]",2,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.007718,0.007718,0.007718,0.007718,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.020114999999999997,0.020114999999999997,0.020114999999999997,0.020114999999999997,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,4,0,48,False,TORCH_SDPA,False,even,"[1, 1, 1, 1]",4,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.007638,0.007638,0.007638,0.007638,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.021195000000000002,0.021195000000000002,0.021195000000000002,0.021195000000000002,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,6,0,48,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1]",6,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.008198,0.008198,0.008198,0.008198,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.021355000000000002,0.021355000000000002,0.021355000000000002,0.021355000000000002,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,8,0,48,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1]",8,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009158,0.009158,0.009158,0.009158,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.021755000000000004,0.021755000000000004,0.021755000000000004,0.021755000000000004,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,12,0,48,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",12,1,1,1.0,3,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009278000000000002,0.009278000000000002,0.009278000000000002,0.009278000000000002,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.021755,0.021755,0.021755,0.021755,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,16,0,48,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",16,1,1,1.0,4,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.0045579999999999996,0.0045579999999999996,0.0045579999999999996,0.0045579999999999996,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.018517000000000002,0.018517000000000002,0.018517000000000002,0.018517000000000002,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,1,0,64,False,TORCH_SDPA,False,even,[1],1,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.006838,0.006838,0.006838,0.006838,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.028755,0.028755,0.028755,0.028755,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,2,0,64,False,TORCH_SDPA,False,even,"[1, 1]",2,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.007798,0.007798,0.007798,0.007798,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.022235,0.022235,0.022235,0.022235,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,4,0,64,False,TORCH_SDPA,False,even,"[1, 1, 1, 1]",4,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.007758,0.007758,0.007758,0.007758,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.024435000000000002,0.024435000000000002,0.024435000000000002,0.024435000000000002,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,6,0,64,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1]",6,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.008238,0.008238,0.008238,0.008238,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.023115000000000004,0.023115000000000004,0.023115000000000004,0.023115000000000004,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,8,0,64,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1]",8,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009638,0.009638,0.009638,0.009638,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.023594999999999998,0.023594999999999998,0.023594999999999998,0.023594999999999998,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,12,0,64,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",12,1,1,1.0,3,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009398,0.009398,0.009398,0.009398,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.025355000000000006,0.025355000000000006,0.025355000000000006,0.025355000000000006,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,4,256,16,0,64,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",16,1,1,1.0,4,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
